BOSSIER,LA,53405,32329075A.jpg,9,N,10/14/2015,10:00 AM,"Courthouse, 204 Burt Blvd",Benton LA 710016,40000,00:00.0,8/24/2015,Faye.Hornsby@la.usda.gov,"Civil Docket No.: (08) 147184.....Sheriff's Sale is being initiated by leveraged lender, JPMorgan Chase Bank. Rural Development holds the 2nd lien position....Government bid only good at the Sheriff's Sale...Property is being sold as is.",null,null,null,null,null,Lot 7 Oak Meadow Place,Sewer,Community,3,1, ,8,1 car carport,59x140,Slab,1059,409 Cherry Oak,Haughton,71037,32329075,17,19,null,Ranch-Brick,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MOREHOUSE,LA,53406,2407639A.jpg,62,N,9/30/2015,10:00 AM,"Sheriff's Office, 351 South Franklin Street",Bastrop LA 71220,30000,00:00.0,8/24/2015,Faye.Hornsby@la.usda.gov,Civil Docket No.: 2014-305....Government bid only good at the Sheriff's Sale...Property is being sold as is.,null,null,null,null,null,PT Pleasant Addn,Sewer,Community,3,1.5, ,34,1 car carport,100x150,Slab,1150,209 North Alvin Street,Bastrop,71220,2407639,34,19,null,Ranch-Brick,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ACADIA,LA,53407,2306989A.jpg,28,N,9/30/2015,10:00 AM,"Courthouse, North Parkerson",Crowley LA 70526,38000,00:00.0,8/24/2015,Faye.Hornsby@la.usda.gov,Civil Docket No.; 201510355....Government bid only good at the Sheriff's Sale...Property is being sold as is.,null,null,null,null,null,East Park S/D,Sewer,Community,3,1.5, ,159,1 car carport,70x100,Slab,1104,231 Pintail Drive,Crowley,70526,2306989,20,19,null,Ranch-Brick,5,Forced Air,Other,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MCMINN,TN,53436,32579058A.jpg,43033,N,9/29/2015,10:30 AM,McMinn County Courthouse,Athens TN,72748,00:00.0,8/26/2015,tonya.nails@stl.usda.gov,"10% bid price required as a non-refundable deposit at time of sale.  PROPERTY SOLD AS-IS.  Rural Development DOES NOT guarantee information, nor does it warranty the condition of the home.",null,null,null,null,null,Athens Area,Sewer,Community,3,2,Crawlspace,54,1 car attached,18559, ,1232,129 Fairview Road,Athens,37303,32579058,9,43,null,Ranch,5,Forced Air,Central Air,791,Direct,32579058,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MADISON,KY,53475,39424588A.jpg,18057,N,10/27/2015,11:00 AM,207 Washington Ave.,"Berea, KY  40403",51460,00:00.0,8/31/2015,vickie.jones2@stl.usda.gov,"An open house will be held on October 27, 2015 from 10:00 am to 11:00 am",null,null,null,null,null,,Sewer,Community,3,2,Slab,76,N/A,12375,Block,1258,207 Washington Ave,Berea,40403,39424588,5,18,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ROBESON,NC,53476,80831007A.jpg,34078,N,9/28/2015,11:00 AM,Robeson County Courthouse 500 N Elm St #101,"Lumberton, NC 28359-1084",93847,00:00.0,8/31/2015,cynthia.shaffer@stl.usda.gov,"Property Sold AS-IS. Information provided is correct to the best of our knowledge.  USDA does not warranty or guarantee the property estimated value of $93,847.  If you have any questions about the sale or any upset bids, please contact Clerk of Court at 910-272-5900 and reference 15SP249.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All sales are subject to postponement or cancellation at any time.  It is recommended that you contact the USDA/Rural Development office the day before the sale to ensure that it is still scheduled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Septic,Community,3,2,Crawlspace,78,2 car attached,x, ,1368,22 Renee Circle,Lumberton,28358,80831007,10,34,null,Ranch,5,Forced Air,Central Air,1287,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
CARROLL,KY,53492,4314351A.jpg,18106,N,10/27/2015,2:00 PM,8 Sycamore Court,"Carrollton, KY 41008",23450,00:00.0,9/1/2015,vickie.jones2@stl.usda.gov,Open house will be held 10/27/15 at 1:00 to 2:00 pm,null,null,null,null,null,,Sewer,Community,3,1,Slab,21,N/A,7841,Poured,1104,8 Sycamore Court,Carrollton,41008,4314351,36,18,null,Ranch-Frame,5,Forced Air,Other,600,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CARROLL,KY,53493,36576604A.jpg,18106,N,10/27/2015,11:00 AM,1602 East Highway 36,"Carrolton, KY 41008",45895,00:00.0,9/1/2015,kimberly.williamson3@stl.usda.gov,"An open house will be held on on Tuesday, October 27, 2015 at 10:00am.  The sale will take place immediately after the open house.  Estimated value of $68,500.  Property SOLD AS-IS.  USDA DOES NOT guarantee information, nor does it warranty the condition of the home.  For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext. 4500.",null,null,null,null,null,,Septic,Well,3,2,Crawlspace,21,1 car attached,x,Block,1200,1602 East Highway 36,Carrollton,41008,36576604,40,18,null,Ranch-Brick,5,Forced Air,Central Air,1097,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GLADWIN,MI,53511,80758863A.jpg,23065,N,10/2/2015,11:00am,Gladwin County Circuit Court,Gladwin MI 48624,7850,00:00.0,9/3/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held in the Gladwin County Circuit Courthouse in Gladwin Michigan. Ejectment will be at the sole cost of buyer. Property is occupied. Estimated value is $29,000. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Septic,Well,4,2,Crawlspace,26,N/A,16117,Poured,1792,4300 Broka Dr,Beaverton,48612,80758863,35,23,null,Ranch-Frame,9,Forced Air,N/A,1174,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
JUANA DIAZ,PR,53515,19670569A.jpg,64-33,N,11/10/2015,9:30 AM,Guayama,764,63016,00:00.0,9/3/2015,wilson.almodovar@pr.usda.gov,# ctastro:420-079-282-09-000,null,null,null,null,null,,Sewer,Community,3,1, ,33,1 car carport,300, ,928,Urb.Monte Real C-16,Guayama,764,19670569,8,64,null, ,6,N/A,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CHESTER,SC,53709,31724749A.jpg,41012,N,10/5/2015,11.00 am,140 Main Street,"Chester, SC 29706",9500,00:00.0,9/26/2015,cynthia.ball@stl.usda.gov,"The Special Referee for Chester County, will sell on October 5, 2015, at 11:00 a.m., at the Chester County Courthouse, 140 Main Street , Chester, SC 29706.",null,null,null,null,null,,Sewer,Community,2,1,Crawlspace,12,N/A,x,Slab,741,117 McClure Street,Chester,29706,31724749,55,41,null,Ranch-Frame,4,Forced Air,Central Air,39,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LACKAWANNA,PA,53667,20563937A.jpg,CSC,N,10/1/2015,11:00 AM,William J. Nealon Fed Bldg & US Courthouse,"Scranton, PA 18501",45309,00:00.0,9/21/2015,cathy.diederich@stl.usda.gov,"Sale to be held at the North Washington Avenue Entrance of the William J. Nealon Federal Building & US Courthouse located at 235 North Washington Avenue, Scranton, PA 18501.  Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Community,3,1,Crawlspace,35,2 car attached,12000, ,1681,1060 Fairway aka 44 Fairw,Thornhurst,18424,20563937,25,39,null,Ranch-Frame,6,Baseboard,N/A,3548,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CARTER,KY,53713,30443364A.jpg,18103,N,11/12/2015,1:30 PM,1048 HWY 1661,"Grayson, KY  41143",22780,00:00.0,9/26/2015,vickie.jones2@stl.usda.gov,"Open house will be held @ 1:00 to 2:00 pm on Thursday, November 5, 2015.",null,null,null,null,null,,Septic,Community,3,1,Slab,22,1 car carport,26136,Block,1311,1048 HWY 1661,Grayson,41143,30443364,45,18,null,Ranch-Frame,6,Baseboard,N/A,270,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
HURON,OH,53522,7154A.jpg,36076,N,10/5/2015,10:00 AM,HURON COUNTY ,NORWALK OHIO,76667,00:00.0,9/4/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1,Full,39,2 car attached,5.56 AC,Block,1248,6564 COOK RD,NEW LONDON,44851,7154,11,36,null,Ranch-Frame,5,N/A,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
NESHOBA,MS,53566,35073153A.jpg,25050,N,9/28/2015,2:00 PM,Courthouse,"Philadelphia, MS 39350",9986,00:00.0,9/10/2015,ed.hunt@ms.usda.gov,,null,null,null,null,null,,Sewer,Community,3,1, ,50,1 car attached,x,Slab,1125,1114 Golf Course Road,Philadelphia,39350,35073153,35,25,null,Ranch-Brick,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GREENE,TN,53569,6878675A.jpg,43030,N,10/28/2015,10:00 AM,West door of Greene County Courthouse,Greeneville TN,35847,00:00.0,9/10/2015,pauline.moore@stl.usda.gov,10% of bid price is required as non-refundable deposit. PROPERTY SOLD-AS-IS RURAL DEVELOPMENT does not guarantee nor does it warranty the condition of the property.,null,null,null,null,null,,Sewer,Community,2,1,Full,30,1 car attached,x,Slab,864,180 E. Brad Street,Greeneville ,37743,6878675,25,43,null,Ranch-Brick,4,Forced Air,Central Air,715,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CONECUH,AL,53572,8176843A.jpg,1002,N,10/14/2015,12:00 PM,111 Court Street ,"Evergreen, AL 36401",46904,00:00.0,9/10/2015,ruth.house@stl.usda.gov,"Foreclosure sale scheduled for October 14,2015 at 12:00 PM at the Conecuh County Courthouse.",null,null,null,null,null,,Septic,Community,4,2,Slab,18,N/A,39585,Slab,1524,40 Hilltop Road,Evergreen,36401,8176843,16,1,null,Ranch-Brick,7,Forced Air,Central Air,206,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
SCIOTO,OH,53717,2302A.jpg,36036,N,11/4/2015,1:00 PM,SCIOTO COUNTY,PORTSMOUTH OHIO,30000,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,3,2,Full,73,2 car carport,1.00 AC,Block,1484,1307 SALEM ROAD,MINFORD,45653,2302,76,36,null,Ranch-Frame,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
JEFFERSON,OH,53721,4829A.jpg,41066,N,10/22/2015,2:00 PM,JEFFERSON COUNTY,WAPAKONETA OHIO,52000,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,4,1.5,Full,41,N/A,0.13 AC,Block,2424,607 HENRY ST,TORONTO ,43964,4829,119,36,null,2 Story-Frame,8,Baseboard,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ADAMS,OH,53724,7565A.jpg,36036,N,11/2/2015,10:00 AM,ADAMS COUNTY,WEST UNION OHIO,40000,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Sewer,Community,3,2,Crawlspace,46,1 car carport,0.10 AC,Block,1268,55 OLIVE ST,PEEBLES ,45660,7565,27,36,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ADAMS,OH,53725,7142A.jpg,36036,N,11/9/2015,10:00 AM,ADAMS COUNTY,WEST UNION OHIO,40000,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,3,1,Crawlspace,46,1 car attached,0.31 AC,Block,960,160 ROSS DR,WEST UNION,45693,7142,42,36,null,Ranch-Frame,5,Baseboard,N/A,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
MERCER,PA,52322,22731631A.jpg,CSC,N,12/11/2015,10:00,Mercer County Courthouse,"Mercer, PA 16137",5872,00:00.0,8/11/2015,cathy.diederich@stl.usda.gov,"Sale to be held in the Commissioners Conference Room 1st floor, Mercer County Courthouse in Mercer, PA 16137. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Community,3,1,Partial,43,N/A,7800,Slab,1446,17 Main Street,Fredonia,16124,22731631,135,39,null,2 Story-Frame,6,Forced Air,N/A,955,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
OTSEGO,MI,53739, ,23028,N,11/12/2015,10:00am,Otsego County Courthouse,Gaylord MI 49735,8800,00:00.0,9/29/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held in the Otsego County Circuit Courthouse, 225 West Main Street in Gaylord, Michigan. Ejectment will be at the sole cost of buyer. Property is occupied. Estimated value is $25,900. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,Chester,Septic,Well,3,2, ,69,N/A,.25ac, ,1188,3553 Birchdale,Johannesburg,49751,82090862,11,23,null,Ranch-Frame,5,Forced Air,N/A,607,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CLARK,KY,53463,31919813A.jpg,18057,N,10/22/2015,11:00 AM,207 Shannon Court,"Winchester, KY 40391",50250,00:00.0,8/29/2015,vickie.jones2@stl.usda.gov,Open house will be held on 10/22/15 from 10:00 to 11:00am,null,null,null,null,null,,Sewer,Community,3,2,Crawlspace,25,1 car attached,6011,Block,1265,207 Shannon Court,Winchester,40391,31919813,11,18,null,Ranch-Frame,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ANDERSON,KY,53465,36717719A.jpg,18057,N,10/15/2015,11:00 AM,100 Djeddah Dr.,"Lawrenceburg, KY 40342",36850,00:00.0,8/29/2015,vickie.jones2@stl.usda.gov,Open house will be held on 10/15/15 from 10:00am to 11:00am,null,null,null,null,null,,Sewer,Community,3,2,Crawlspace,3,1 car attached,13200,Block,1289,100 Djeddah Dr,Lawrenceburg,40342,36717719,35,18,null,Ranch-Brick,5,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
LIVINGSTON,NY,52324,5145859A.jpg,33035,N,10/8/2015,11:00 AM,"Front Hall Cnty Govt Center, 6 Court St,","Geneseo, NY",3000,00:00.0,8/11/2015,charles.cross@ny.usda.gov,<b>NOTICE</b>: Certain appraisal information provided is thought to be accurate but should not be deemed reliable. Appraisal information MAY be based on external evaluation and available public records. <b>All USDA foreclosure auction properties are sold in <i>AS IS</i> condition!</b>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Septic,Community,3,1,Full,26, ,16814,Stone,1480,4996 S. Main St,Hemlock,14466,5145859,110,33,null,2 Story-Frame,6,Forced Air, ,3200,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
MERCER,PA,52327,6056646A.jpg,CSC,N,12/11/2015,10:00am,Mercer County Courthouse,"Mercer, PA 16137",41963,00:00.0,8/11/2015,cathy.diederich@stl.usda.gov,"Sale to be held in the Commissioners Conference Room 1st floor, Mercer County Courthouse in Mercer, PA 16137. Winning Bidder must present 10% of the winning bid in certified funds upon completion of sale. Property Sold AS-IS. Information provided is correct to the best of our knowledge. Ejectment is sole responsibility of buyer. USDA does not warranty or guarantee the property.",null,null,null,null,null,,Sewer,Community,3,1,Full,43,N/A,20768,Poured,1092,1302 Arlington Drive,Greenville,16125,6056646,25,39,null,Ranch-Frame,5,Forced Air,N/A,1514,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
WASHINGTON,AR,53678,1949156A.jpg,4005,N,10/29/2015,10:00 AM,Front Entrance Door of Washington Co. Courthouse,Fayetteville AR 72701,51500,00:00.0,9/23/2015,mariann.richter@stl.usda.gov,"SALE LOCATION:  Front Entrance Door of Washington Co. Courthouse, 280 N. College #302, Fayetteville AR 72701.  PHONE #: 479-444-1538.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
****** Property Sold AS-IS.  Information provided is correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to the best of our knowledge.  USDA DOES NOT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warranty or guarantee the property.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,null,null,null,null,null,,Sewer,Community,3,1,Slab,72,1 car carport,11325,Poured,1055,300 S OZARK ST,PRAIRIE GROVE,72753,1949156,26,4,null,Ranch-Brick,5,Forced Air,Central Air,807,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,,,,,,,,,,,,,,
MADISON,TN,52359,19561270A.jpg,43057,N,9/28/2015,10:00 AM,Madison County Courthouse,Jackson TN,18031,00:00.0,8/13/2015,tonya.nails@stl.usda.gov,"10% bid price required as a non-refundable deposit at time of sale.  PROPERTY SOLD AS-IS.  Rural Development DOES NOT guarantee information, nor does it warranty the condition of the home.",null,null,null,null,null,Pinson/South Madison Cty,Septic,Well,2,2,Crawlspace,57, ,87120, ,1109,141 Roy Davis Rd,Pinson,38366,19561270,29,43,null,A-Frame,5,Forced Air,Central Air,390,Direct,19561270,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CLINTON,MI,53683,4844737A.jpg,23025,N,11/4/2015,10:00am,Clinton County Circuit Court,St. John MI 48879,44310,00:00.0,9/23/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held at the South entrance of the Clinton County Circuit Courthouse in St. Johns, Michigan. Ejectment will be at the sole cost of buyer. Property is occupied. Estimated value is $64,000. USDA DOES NOT guarantee information nor es it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,,Sewer,Community,3,1,Full,19,N/A,6400,Poured,928,215 W 1st Street,Ovid,48866,4844737,45,23,null,Ranch-Frame,5,Forced Air,N/A,1144,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUMBERLAND,TN,52074,6838291A.jpg,43071,N,9/30/2015,10:30 AM,South door of Cumberland County Courthouse,Crossville TN ,13282,00:00.0,9/1/2015,pauline.moore@stl.usda.gov,10% of bid price is required as non-refundable deposit. PROPERTY SOLD AS-IS. RURAL DEVELOPMENT does not guarantee nor does it warranty the condition of the property.,null,null,null,null,null,,Septic,Well,3,2,Crawlspace,18,N/A,x,Slab,1568,215 Broken Bow Lane,Crossville,38555,6838291,35,43,null,Ranch-Frame,6,Forced Air,Central Air,351,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
ADAMS,OH,53723,8132A.jpg,36036,N,11/2/2015,10:00 AM,ADAMS COUNTY,WEST UNION OHIO,50000,00:00.0,9/28/2015,jana.odell@oh.usda.gov,,null,null,null,null,null,,Septic,Community,3,1,Crawlspace,46,2 car detached,15400,Block,1296,110 HALE DRIVE,WEST UNION,45693,8132,42,36,null,Ranch-Frame,6,Forced Air,Central Air,0,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
GLADWIN,MI,53673, ,23065,N,10/30/2015,11:00am,Gladwin County Circuit Court,Glandwin MI 48624,2035,00:00.0,9/22/2015,elaine.weathersby@stl.usda.gov,"The sale is to be held in the Gladwin County Circuit Courthouse in Flint, Michigan. Ejectment will be at the sole cost of buyer. Property is vacant. Estimated value is $21,000. USDA DOES NOT guarantee information nor does it warranty the condition of the home. Property will be sold in AS-IN condition. For more information about United States Foreclosure Sales, contact USDA Rural Development at 1-800-349-5097 ext 4500.",null,null,null,null,null,Billings,Sewer,Well,1,1,Slab,26,N/A,6180,Slab,688,4123 Lakeside Dr,Beaverton,48612,39799158,75,23,null,Ranch-Frame,4,Other,N/A,1069,Direct, ,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
